f1-Re,f1-Im,f2-Re,f2-Im,f3-Re,f3-Im,f4-Re,f4-Im,f5-Re,f5-Im,f6-Re,f6-Im,f7-Re,f7-Im,f8-Re,f8-Im,f9-Re,f9-Im,f10-Re,f10-Im,f11-Re,f11-Im,f12-Re,f12-Im,f13-Re,f13-Im,f14-Re,f14-Im,f15-Re,f15-Im,f16-Re,f16-Im,f17-Re,f17-Im,f18-Re,f18-Im,f19-Re,f19-Im,f20-Re,f20-Im,f21-Re,f21-Im,f22-Re,f22-Im,f23-Re,f23-Im,f24-Re,f24-Im,f25-Re,f25-Im,f26-Re,f26-Im,f27-Re,f27-Im,f28-Re,f28-Im,SoC,Battery,cycle
0.145974,-0.0577393,0.123687,-0.0440051,0.114691,-0.0358811,0.1066,-0.0272937,0.101211,-0.0213487,0.0991015,-0.0190914,0.0937122,-0.0136923,0.0912334,-0.0114082,0.0886435,-0.00918462,0.0866922,-0.00770437,0.0858688,-0.00714836,0.0835783,-0.00598809,0.0823456,-0.00563114,0.0807971,-0.00540015,0.0793834,-0.00537979,0.0787043,-0.00543462,0.0784041,-0.0054831,0.0762683,-0.00585247,0.0747936,-0.00619558,0.0718976,-0.00671449,0.0705555,-0.00685672,0.0695623,-0.00690422,0.0690895,-0.00691629,0.0658973,-0.00683245,0.064008,-0.00653912,0.061573,-0.00590977,0.0593761,-0.00494915,0.0583856,-0.00437087,60,B01,2
0.147011,-0.0627646,0.123873,-0.0469706,0.114589,-0.0380069,0.106267,-0.0286373,0.100765,-0.0221942,0.0986308,-0.0197739,0.0931934,-0.014007,0.0907159,-0.0115867,0.0881498,-0.00927012,0.0862091,-0.00771265,0.0853913,-0.00713536,0.0831572,-0.00593142,0.0819447,-0.00552924,0.080468,-0.00531154,0.0790977,-0.00529065,0.078419,-0.005348,0.0781423,-0.00535497,0.0760578,-0.00572729,0.0746042,-0.0060442,0.0717536,-0.0065953,0.070449,-0.00675112,0.0694471,-0.00681085,0.0690142,-0.00684294,0.0658578,-0.00669531,0.0639581,-0.0064432,0.0615822,-0.00585561,0.059356,-0.00492307,0.0583685,-0.00432604,65,B01,2
0.147232,-0.0650583,0.123506,-0.0477166,0.114082,-0.0383236,0.105728,-0.0287497,0.100234,-0.0222373,0.0980889,-0.019771,0.0926918,-0.0139793,0.0902244,-0.0115509,0.0876675,-0.00922635,0.0857369,-0.00765996,0.0849347,-0.00708553,0.0827191,-0.00585814,0.0815203,-0.00543473,0.0800804,-0.00519539,0.0787135,-0.00514178,0.0780991,-0.00521913,0.0778022,-0.00524159,0.0757477,-0.00559789,0.0743646,-0.00595719,0.0715964,-0.00646644,0.0702948,-0.00662029,0.0693298,-0.00671868,0.0688707,-0.00671872,0.0658101,-0.00662862,0.0639029,-0.00641137,0.0615034,-0.00582669,0.0593283,-0.00488933,0.0583218,-0.00431577,70,B01,2
0.144205,-0.0602943,0.121234,-0.044973,0.112185,-0.0363077,0.104177,-0.0273189,0.0989292,-0.0211479,0.096896,-0.0188264,0.0917382,-0.013334,0.0893856,-0.011031,0.0869354,-0.00881633,0.0850925,-0.00732714,0.0843142,-0.00678107,0.0821974,-0.00560441,0.0810816,-0.00523972,0.0796879,-0.00499591,0.0783869,-0.00496588,0.0777635,-0.00503838,0.0774984,-0.00506498,0.0755205,-0.00551754,0.074147,-0.00578946,0.0714203,-0.00636147,0.0701637,-0.00653761,0.0692129,-0.00660941,0.0687566,-0.00661736,0.0656812,-0.0066047,0.0638103,-0.00637333,0.0614367,-0.00579886,0.0592392,-0.0048729,0.0582324,-0.00428884,75,B01,2
0.14167,-0.057118,0.119128,-0.0428969,0.110295,-0.0346418,0.102561,-0.0260356,0.0975436,-0.0201309,0.0955944,-0.0179169,0.0906992,-0.0126745,0.0884525,-0.0104756,0.08613,-0.00838266,0.0843651,-0.00695179,0.0836381,-0.00643257,0.0816323,-0.00532013,0.0805666,-0.00494559,0.0792585,-0.00476018,0.0780573,-0.00481442,0.0774454,-0.00486601,0.077179,-0.00486197,0.0752445,-0.00532497,0.0739336,-0.00570065,0.0712638,-0.00624446,0.0700117,-0.00645293,0.069096,-0.00652132,0.0686345,-0.00655007,0.0655783,-0.00655367,0.0637243,-0.00634293,0.0613529,-0.00577632,0.059142,-0.00486091,0.058148,-0.00426899,80,B01,2
0.140031,-0.0550089,0.118003,-0.0415231,0.109409,-0.0335415,0.101924,-0.0251766,0.0970828,-0.0194488,0.0952046,-0.0172825,0.0905024,-0.012215,0.0883535,-0.0101043,0.0861142,-0.00806702,0.0844259,-0.00671437,0.08371,-0.00620381,0.081768,-0.00514158,0.0807651,-0.00482593,0.0794856,-0.00466482,0.0783076,-0.00469227,0.0777166,-0.00478762,0.0774634,-0.0048396,0.0755468,-0.00530775,0.0742032,-0.00570999,0.0715096,-0.00632233,0.0702361,-0.00650965,0.0692952,-0.00660859,0.0688392,-0.00663887,0.0657472,-0.00664385,0.063868,-0.00644259,0.0614373,-0.00588108,0.059191,-0.00495149,0.0581822,-0.00435091,85,B01,2
0.137189,-0.0525907,0.115965,-0.0397989,0.107735,-0.0321039,0.100626,-0.0240256,0.0960513,-0.0184975,0.0942949,-0.0164208,0.0898848,-0.011559,0.0878716,-0.00954399,0.0857849,-0.00762615,0.0841853,-0.00634477,0.083526,-0.00588222,0.0816929,-0.00489069,0.0807159,-0.00458235,0.0795185,-0.00444802,0.0783733,-0.00453989,0.0778066,-0.00463643,0.0775948,-0.00472331,0.0757071,-0.00526348,0.0743881,-0.00562684,0.0716515,-0.00633033,0.0704024,-0.00655198,0.0694173,-0.00664995,0.0689427,-0.00668649,0.0658483,-0.00668518,0.0639434,-0.00650194,0.0614701,-0.00595033,0.059222,-0.00501097,0.0581997,-0.0044246,90,B01,2
0.134159,-0.0515485,0.113753,-0.0387526,0.105948,-0.0311463,0.0992472,-0.0231523,0.0949677,-0.0177288,0.0933318,-0.0156978,0.0892294,-0.0109642,0.0873591,-0.00902096,0.0854179,-0.00719439,0.0839409,-0.00599335,0.0833244,-0.00554938,0.0816092,-0.00462983,0.0807038,-0.0043939,0.0795635,-0.00430153,0.0784575,-0.00438104,0.0779126,-0.00452703,0.0776625,-0.00460862,0.0758379,-0.00522536,0.0745033,-0.00564491,0.0717701,-0.00635155,0.0704996,-0.00656529,0.0695459,-0.00668044,0.0690883,-0.00672873,0.0659093,-0.0067522,0.0639931,-0.00656836,0.0615187,-0.00602655,0.0592094,-0.00508478,0.0582087,-0.00451103,95,B01,2
0.337798,-0.928503,0.213548,-0.551044,0.170108,-0.404736,0.134711,-0.266856,0.114304,-0.185412,0.10713,-0.154259,0.0910896,-0.0866875,0.084589,-0.0629647,0.0781788,-0.0428167,0.0734807,-0.0305891,0.0715655,-0.0262347,0.0667691,-0.0164595,0.0647342,-0.0126453,0.06283,-0.0092715,0.0615678,-0.00737756,0.061018,-0.006802,0.0607654,-0.0065702,0.0590869,-0.00603078,0.057787,-0.00602702,0.055229,-0.00608555,0.0540668,-0.0060835,0.0531942,-0.00605264,0.0527865,-0.00604692,0.0498952,-0.00564053,0.0481765,-0.00507042,0.0459776,-0.00387667,0.0440912,-0.00207747,0.0432679,-0.000983595,100,B02,1
0.15894,-0.0738783,0.132104,-0.0561477,0.120469,-0.0465975,0.109333,-0.0366692,0.101384,-0.0296412,0.0981308,-0.0268642,0.0897617,-0.0200951,0.0858062,-0.0171119,0.0815979,-0.0141418,0.0782979,-0.0120417,0.0768844,-0.0112203,0.0729508,-0.009193,0.0709092,-0.00823958,0.0686477,-0.0072063,0.0668545,-0.00646569,0.0661051,-0.00621728,0.0657759,-0.00614381,0.0637042,-0.00582234,0.062324,-0.00585365,0.0597402,-0.00598681,0.0585376,-0.00596168,0.0576702,-0.00592317,0.0572562,-0.00591385,0.0544572,-0.00542468,0.0528127,-0.00481776,0.050807,-0.0036505,0.0490505,-0.00199943,0.0482898,-0.000989771,10,B02,1
0.15508,-0.072117,0.129356,-0.054675,0.118209,-0.0453262,0.107536,-0.0355625,0.0999302,-0.0286659,0.0968246,-0.0259652,0.0888117,-0.0193591,0.0850401,-0.0164506,0.0810214,-0.0135673,0.0778941,-0.0115516,0.0765372,-0.0107637,0.0727823,-0.00883193,0.0708312,-0.00796004,0.0686352,-0.00703288,0.0668928,-0.00639087,0.0661307,-0.00616526,0.0657981,-0.00606711,0.0636916,-0.00585053,0.0623571,-0.00584919,0.0597239,-0.006009,0.0585483,-0.00601328,0.0576528,-0.00598592,0.0572385,-0.00595206,0.0544329,-0.00541773,0.052766,-0.00488682,0.0507189,-0.00370612,0.0489373,-0.00205715,0.0481728,-0.00103976,15,B02,1
0.150792,-0.0676916,0.126051,-0.0517201,0.115374,-0.0429344,0.105195,-0.0336952,0.097967,-0.0271572,0.0950313,-0.0245961,0.0874313,-0.018303,0.0838691,-0.0155277,0.0800991,-0.0127893,0.0771642,-0.0108811,0.075911,-0.0101434,0.0723905,-0.00837041,0.0705412,-0.00756485,0.0684478,-0.00676575,0.0667347,-0.00621148,0.0659659,-0.00595083,0.0656765,-0.00592753,0.0635796,-0.00575636,0.0622579,-0.00579563,0.0596379,-0.00600125,0.0584546,-0.0060007,0.0575466,-0.00595801,0.0571679,-0.00595744,0.0543172,-0.005489,0.0526369,-0.0049202,0.0505868,-0.00376609,0.0487957,-0.00209328,0.0480043,-0.00108078,20,B02,1
0.147603,-0.0639919,0.12363,-0.0493374,0.11333,-0.0410431,0.103535,-0.0322364,0.0966,-0.0259827,0.093791,-0.0235327,0.0865179,-0.0175107,0.0831093,-0.0148471,0.0795142,-0.0122149,0.076714,-0.0103687,0.0755294,-0.00969003,0.0721943,-0.00802739,0.0704261,-0.00728725,0.0683941,-0.00659035,0.0667076,-0.00605912,0.0659934,-0.00591697,0.0656733,-0.00582634,0.0635656,-0.00570575,0.0622297,-0.00581827,0.0596195,-0.00599681,0.0584531,-0.00602677,0.0575279,-0.00598774,0.0571483,-0.00598972,0.0542864,-0.00554313,0.0526025,-0.00497746,0.0504964,-0.00382189,0.0486605,-0.00213658,0.0478933,-0.0011145,25,B02,1
0.144254,-0.0614852,0.12095,-0.04739,0.111024,-0.0393643,0.101629,-0.0308398,0.0950244,-0.0248207,0.0923522,-0.0224678,0.0854323,-0.0166755,0.0821927,-0.0141194,0.0787804,-0.0115994,0.0761559,-0.00985745,0.075024,-0.00918498,0.0718639,-0.00761368,0.0702169,-0.00697985,0.0682596,-0.00631856,0.0666437,-0.00588958,0.0659297,-0.00574973,0.0656049,-0.0057079,0.0635548,-0.00565369,0.0622037,-0.00575822,0.0595897,-0.00596807,0.0584127,-0.00600172,0.057515,-0.00598835,0.0571131,-0.0059781,0.0542575,-0.00555067,0.0525641,-0.00499517,0.050456,-0.00384645,0.0485823,-0.00217156,0.0478089,-0.0011606,30,B02,1
0.141851,-0.0594351,0.118963,-0.0459762,0.109281,-0.0381718,0.100185,-0.0298654,0.0938036,-0.0239814,0.0912336,-0.0216947,0.0845886,-0.0160608,0.081486,-0.0135837,0.0782189,-0.0111285,0.0757056,-0.00944072,0.0746387,-0.00880652,0.0716348,-0.00733308,0.0700453,-0.00673585,0.0681665,-0.00614208,0.0665665,-0.00573418,0.0658778,-0.0056323,0.0655728,-0.00559881,0.0635213,-0.00559383,0.0621943,-0.00571724,0.0596077,-0.0059461,0.0584467,-0.0059783,0.057563,-0.00596433,0.0571369,-0.00596124,0.0542954,-0.00555892,0.0525666,-0.00501321,0.0504628,-0.003875,0.0485962,-0.00222083,0.0477926,-0.00119436,35,B02,1
0.139381,-0.0578147,0.116888,-0.0447131,0.107449,-0.0370591,0.0986547,-0.0289079,0.0925234,-0.0231539,0.0900521,-0.0209249,0.0836875,-0.0154423,0.0807126,-0.0130364,0.0776009,-0.0106628,0.0752072,-0.0090313,0.0741943,-0.00842229,0.0713459,-0.00702171,0.0698171,-0.00643702,0.0680265,-0.00591088,0.0664972,-0.0056176,0.0657853,-0.00548264,0.06551,-0.00544739,0.0635144,-0.00550086,0.0621726,-0.00564667,0.0595989,-0.00590434,0.0584262,-0.00595182,0.0575498,-0.00593196,0.0571331,-0.0059103,0.0543121,-0.00553392,0.0525933,-0.00500407,0.0504994,-0.00385982,0.0486339,-0.00221391,0.0478332,-0.00119402,40,B02,1
0.137505,-0.0562572,0.115322,-0.0436707,0.106082,-0.0361809,0.0975088,-0.0281642,0.0915699,-0.0225281,0.0891824,-0.020338,0.0830266,-0.0149798,0.0801627,-0.0126285,0.0771689,-0.0103187,0.0748535,-0.00871635,0.0738794,-0.00811124,0.0711575,-0.00677497,0.0697046,-0.00625131,0.0679676,-0.00576264,0.0664668,-0.00547196,0.0657867,-0.0053694,0.0654812,-0.00538702,0.0634951,-0.00541354,0.0621892,-0.00557311,0.0596157,-0.00585185,0.0584661,-0.00590067,0.0575751,-0.00590524,0.0571732,-0.00587896,0.054368,-0.00552461,0.0526108,-0.00499241,0.0505339,-0.00388742,0.0486599,-0.00222306,0.0478626,-0.00120601,45,B02,1
0.135513,-0.0552582,0.113672,-0.042838,0.10463,-0.0353927,0.0963006,-0.0274761,0.0905551,-0.0219103,0.0882512,-0.0197586,0.0823114,-0.0144988,0.0795576,-0.0122043,0.076684,-0.00995432,0.074479,-0.00840292,0.0735373,-0.0078187,0.0709285,-0.00652007,0.0695425,-0.00603975,0.0678519,-0.00557022,0.066425,-0.00536054,0.0657505,-0.00525722,0.0654616,-0.00528538,0.0634833,-0.00532128,0.062194,-0.00551141,0.0596505,-0.0058082,0.0584975,-0.00585528,0.0575756,-0.00588652,0.0572062,-0.00589052,0.0543714,-0.00550154,0.0526591,-0.00498528,0.0505479,-0.00388736,0.0486992,-0.00223655,0.0479029,-0.00120922,50,B02,1
0.13388,-0.0549162,0.112342,-0.0424551,0.103478,-0.0350018,0.0953433,-0.0270526,0.0897572,-0.021505,0.0875206,-0.0193702,0.0817624,-0.0141593,0.0790947,-0.0118961,0.0763045,-0.00966943,0.0741809,-0.00816058,0.0732728,-0.00757554,0.0707495,-0.00630619,0.0694038,-0.00583594,0.0677797,-0.00542906,0.0663867,-0.00525146,0.0657098,-0.00517095,0.0654252,-0.00518772,0.0634818,-0.00531984,0.0621998,-0.00544977,0.0596776,-0.00580363,0.0585277,-0.00585815,0.0576369,-0.0058703,0.0572339,-0.00586245,0.0544361,-0.00548052,0.0527197,-0.00498852,0.0505903,-0.00387901,0.04875,-0.00222292,0.0479293,-0.00122031,55,B02,1
0.167385,-0.0968739,0.138436,-0.0692158,0.125741,-0.0560713,0.113583,-0.0431121,0.1049,-0.0342259,0.101351,-0.0307787,0.0922796,-0.0226192,0.0879799,-0.0191027,0.0834057,-0.0156776,0.0798126,-0.0132921,0.0782594,-0.0123448,0.0739555,-0.00997231,0.0717814,-0.00886004,0.0693861,-0.00765943,0.0675507,-0.00684192,0.0667634,-0.00654244,0.0664307,-0.00645462,0.0642404,-0.0061289,0.0627969,-0.00615601,0.0601295,-0.00618095,0.0589295,-0.00614924,0.0580091,-0.00606959,0.05759,-0.00602061,0.0547732,-0.00548211,0.053115,-0.0048679,0.051125,-0.00366644,0.0493757,-0.00200934,0.0486069,-0.00101044,5,B02,1
0.13294,-0.0575567,0.111245,-0.0436649,0.10245,-0.0356888,0.0944246,-0.0273173,0.088959,-0.021547,0.0867822,-0.019346,0.0811759,-0.0140098,0.0785785,-0.0117068,0.0758833,-0.00947414,0.0738282,-0.00795711,0.0729546,-0.00737866,0.0705424,-0.00614727,0.0692464,-0.00568904,0.0676721,-0.00530405,0.0662912,-0.00512715,0.0656518,-0.00506701,0.065369,-0.00506931,0.063462,-0.00525393,0.0621914,-0.00541782,0.0596686,-0.00573955,0.0585153,-0.00580439,0.0576224,-0.00580561,0.0572323,-0.00580095,0.054438,-0.00549223,0.0527441,-0.00497677,0.0505998,-0.00388631,0.0487472,-0.00225246,0.0479458,-0.00123613,60,B02,1
0.133933,-0.0636931,0.111466,-0.0471484,0.102452,-0.038143,0.0942452,-0.0288609,0.0886853,-0.0225268,0.0864918,-0.0201256,0.080857,-0.0143868,0.0782723,-0.0119391,0.0755885,-0.00959087,0.0735543,-0.00800694,0.0726873,-0.00740834,0.0702915,-0.00610942,0.0690277,-0.00565198,0.0674888,-0.00524716,0.0661242,-0.00506632,0.0654921,-0.00503668,0.065226,-0.00503293,0.0633236,-0.00519241,0.0620267,-0.0053902,0.0595745,-0.00569118,0.0584406,-0.00577105,0.0575762,-0.00577829,0.0571609,-0.00576153,0.0543472,-0.00544486,0.0526835,-0.00493956,0.0505695,-0.00386912,0.0486985,-0.00223242,0.0478835,-0.00121793,65,B02,1
0.132784,-0.0619603,0.110199,-0.0456136,0.101264,-0.0368222,0.0932384,-0.027859,0.0878232,-0.0217462,0.0856872,-0.0194316,0.0802139,-0.0139071,0.0776952,-0.0115592,0.0750898,-0.00929378,0.0731032,-0.00775572,0.072278,-0.00719833,0.0699414,-0.0059253,0.0687219,-0.00548694,0.0672289,-0.00513405,0.065887,-0.00493641,0.0652533,-0.00491744,0.0649992,-0.00491207,0.0631597,-0.00511866,0.0619036,-0.00531159,0.0594367,-0.00562815,0.0583267,-0.0057079,0.0574605,-0.00575298,0.0570584,-0.00574197,0.0542973,-0.0054195,0.0526113,-0.00493884,0.0504917,-0.00387537,0.0486144,-0.00223865,0.0478043,-0.00122537,70,B02,1
0.130484,-0.0585127,0.108446,-0.0435938,0.0997954,-0.0352824,0.0920514,-0.0267098,0.0868573,-0.0208602,0.0848047,-0.0186423,0.0795671,-0.0133534,0.0771567,-0.011097,0.0746477,-0.00892246,0.0727445,-0.00746582,0.0719354,-0.00690743,0.069717,-0.0057069,0.0685287,-0.00529581,0.0670857,-0.00493989,0.0657955,-0.00483037,0.0651904,-0.00482341,0.0649286,-0.0048151,0.0631006,-0.0049837,0.0618217,-0.00524564,0.0594326,-0.00558983,0.0583165,-0.00568844,0.0574376,-0.00569089,0.0570265,-0.00570835,0.054281,-0.00544957,0.0525695,-0.00494332,0.050441,-0.00388143,0.0485667,-0.00228505,0.0477437,-0.00124962,75,B02,1
0.128123,-0.0560735,0.106624,-0.0419219,0.0982307,-0.0339055,0.0907971,-0.0256098,0.085842,-0.0199619,0.0838851,-0.0178315,0.0788943,-0.0127465,0.0766029,-0.0105964,0.0742149,-0.00851869,0.0724057,-0.00713002,0.0716337,-0.00660319,0.0695218,-0.00549324,0.0683873,-0.00509672,0.0669981,-0.00479298,0.0657441,-0.00469815,0.065161,-0.00469021,0.0648989,-0.00473111,0.0630891,-0.00494769,0.0618847,-0.00520083,0.0594502,-0.00558821,0.0583155,-0.0056961,0.0574389,-0.00572492,0.0570518,-0.00572241,0.0542775,-0.00546662,0.0525633,-0.005002,0.0504038,-0.00393305,0.0485038,-0.00229865,0.0476633,-0.00127911,80,B02,1
0.126364,-0.055095,0.105242,-0.0409072,0.0970804,-0.0329616,0.0898921,-0.0247971,0.0851411,-0.0192789,0.0832653,-0.0171996,0.078497,-0.0122605,0.0762982,-0.01018,0.0740134,-0.00818331,0.0722767,-0.00685344,0.0715494,-0.00635493,0.0695067,-0.00529726,0.0684162,-0.00493591,0.0670695,-0.00468032,0.0658637,-0.00461637,0.0652859,-0.00464087,0.0650177,-0.00467033,0.0632334,-0.00494628,0.0619938,-0.00522892,0.0595476,-0.00562317,0.0584106,-0.00573717,0.0575402,-0.0057672,0.0571369,-0.00578562,0.0543068,-0.00552865,0.0525858,-0.00506867,0.05041,-0.00399684,0.0484865,-0.00235788,0.0476538,-0.00134617,85,B02,1
0.123938,-0.0518781,0.103773,-0.0390111,0.0959777,-0.0315231,0.0891154,-0.0237135,0.0845965,-0.0184116,0.0828256,-0.0164168,0.0783119,-0.0116883,0.0762406,-0.00971332,0.074072,-0.00782537,0.0724112,-0.00655362,0.0717156,-0.00609837,0.0697447,-0.00510026,0.0687002,-0.00478504,0.0674087,-0.00459439,0.066196,-0.00455488,0.0656323,-0.00466172,0.0653678,-0.00461373,0.0635735,-0.00501001,0.0623199,-0.00530008,0.0598159,-0.00573465,0.0586235,-0.00587288,0.0577688,-0.0059069,0.0573402,-0.00591699,0.0544344,-0.00564212,0.0526693,-0.00519322,0.0504445,-0.00411245,0.0484873,-0.00247475,0.047635,-0.00144353,90,B02,1
0.120772,-0.0515647,0.101246,-0.0382527,0.0938113,-0.0307042,0.0873369,-0.0229022,0.0831151,-0.01763,0.0814724,-0.0156677,0.0772999,-0.011046,0.0753812,-0.00913335,0.0733893,-0.00733316,0.0718598,-0.00614711,0.0711943,-0.00570668,0.0693818,-0.00480396,0.0684001,-0.00451887,0.0671807,-0.0043776,0.0660403,-0.00442782,0.0654889,-0.00448726,0.0652457,-0.0045385,0.0634839,-0.00488372,0.0622195,-0.00522937,0.059734,-0.00569762,0.0585831,-0.00582623,0.0576914,-0.00588421,0.0572798,-0.0058863,0.054381,-0.00565206,0.0526217,-0.00520442,0.050373,-0.00413209,0.0483943,-0.00248688,0.0475348,-0.00146755,95,B02,1
0.350434,-1.32921,0.219398,-0.763062,0.175934,-0.554241,0.139625,-0.361631,0.117285,-0.24389,0.10918,-0.204023,0.0898348,-0.116203,0.0816754,-0.0837267,0.0736473,-0.0558472,0.0680917,-0.0385945,0.0659992,-0.0323926,0.0614948,-0.0186406,0.059907,-0.0135349,0.0586158,-0.00928605,0.0577259,-0.0069442,0.0573355,-0.00622926,0.0571758,-0.0060428,0.0558673,-0.00513513,0.0548764,-0.0049561,0.0529523,-0.00484889,0.0520285,-0.00482863,0.0513843,-0.00476568,0.0510574,-0.00474587,0.0488329,-0.00444179,0.0474864,-0.00400343,0.0456772,-0.00306074,0.044048,-0.00160657,0.0433369,-0.000661544,100,B02,2
0.148492,-0.0674601,0.124374,-0.051295,0.113928,-0.0424327,0.104018,-0.0330931,0.0970704,-0.0265221,0.0942716,-0.0239844,0.0869828,-0.0178498,0.0835224,-0.0151919,0.0798138,-0.0125608,0.0769077,-0.0107276,0.0756546,-0.0100156,0.0721327,-0.0082734,0.0702847,-0.00748181,0.0681852,-0.00663968,0.0664685,-0.00594442,0.0657601,-0.00573219,0.0654692,-0.00564183,0.0635328,-0.00524163,0.062349,-0.00516023,0.0601313,-0.00525563,0.0591279,-0.00524339,0.0583239,-0.00523702,0.0579834,-0.00520223,0.0555563,-0.00487424,0.0540925,-0.004418,0.0522571,-0.00349045,0.0505938,-0.0021677,0.0498473,-0.00132768,10,B02,2
0.144762,-0.0650119,0.121329,-0.0495161,0.111205,-0.0409308,0.101681,-0.0318233,0.0950476,-0.0254125,0.0923799,-0.0229397,0.0855035,-0.0169749,0.0822364,-0.0143957,0.0787613,-0.0118512,0.0760432,-0.0100984,0.0748826,-0.00942547,0.0716016,-0.00780252,0.0698723,-0.0070973,0.0678795,-0.00633546,0.0662086,-0.00576266,0.0655217,-0.0055352,0.0652343,-0.00546874,0.0633149,-0.00516996,0.0621719,-0.00511079,0.0599726,-0.0051898,0.0589544,-0.00520962,0.0581901,-0.00519371,0.0578368,-0.00516456,0.0554083,-0.0048549,0.0539507,-0.00442334,0.052111,-0.00352742,0.0504488,-0.00217176,0.0496934,-0.00133878,15,B02,2
0.141043,-0.061642,0.118282,-0.0472009,0.108512,-0.0390144,0.099373,-0.0302807,0.0930605,-0.0241127,0.0905385,-0.0217369,0.0840558,-0.0160147,0.0809949,-0.0135472,0.0777575,-0.0111207,0.0752351,-0.0094486,0.0741549,-0.00881325,0.07112,-0.00730315,0.0695277,-0.00668767,0.0676244,-0.00602011,0.0660602,-0.00557528,0.0653688,-0.00539361,0.0650603,-0.00532988,0.0631736,-0.00507202,0.0620083,-0.00509411,0.0598162,-0.00515604,0.0588103,-0.00517734,0.0580622,-0.00518398,0.0577079,-0.00515852,0.0552792,-0.00483177,0.0538059,-0.00443613,0.0519537,-0.00356594,0.0502811,-0.0022009,0.049528,-0.00135463,20,B02,2
0.138263,-0.0589183,0.116123,-0.0453932,0.10663,-0.0375441,0.0977953,-0.0291044,0.0917348,-0.0231465,0.0893223,-0.0208548,0.0831089,-0.0153253,0.0801985,-0.0129407,0.0771153,-0.0106067,0.0747351,-0.00900061,0.0737028,-0.00838293,0.0708465,-0.00698037,0.0693366,-0.00639315,0.0675155,-0.00581056,0.0659822,-0.00537311,0.065304,-0.00525532,0.0650363,-0.0051949,0.063155,-0.00498946,0.0620137,-0.00501217,0.0598149,-0.00515849,0.0587978,-0.00519471,0.0580434,-0.00518182,0.057679,-0.00517344,0.0552604,-0.00489294,0.053784,-0.00445429,0.0519093,-0.00356078,0.0501931,-0.0022172,0.049438,-0.00138356,25,B02,2
0.13531,-0.0566423,0.113582,-0.0436875,0.104376,-0.0360867,0.0958794,-0.027895,0.0900937,-0.0221125,0.0877967,-0.0198997,0.0819148,-0.0145615,0.0791699,-0.0122659,0.0762655,-0.0100134,0.0740315,-0.00847825,0.0730769,-0.00789898,0.0704164,-0.00657263,0.0690003,-0.00605615,0.0672863,-0.0055455,0.0658381,-0.00520201,0.065166,-0.00507438,0.0648849,-0.00503269,0.0630452,-0.00486992,0.0619176,-0.00491144,0.0597422,-0.00510056,0.0587392,-0.00514608,0.0580085,-0.00514564,0.0576326,-0.00512376,0.055212,-0.00485334,0.053739,-0.00447794,0.0518499,-0.00359387,0.050147,-0.00225219,0.0493866,-0.00139863,30,B02,2
0.133106,-0.0548107,0.111789,-0.0425223,0.102781,-0.035123,0.0945144,-0.0270926,0.088929,-0.0214281,0.0867258,-0.0192566,0.0810915,-0.0140246,0.0784682,-0.0117861,0.0756984,-0.00960646,0.0735777,-0.00811484,0.0726653,-0.00753899,0.0701341,-0.00626524,0.0687804,-0.00576963,0.0671698,-0.00533576,0.0657478,-0.00500815,0.0651077,-0.00492948,0.0648424,-0.0049005,0.0630489,-0.00480333,0.061902,-0.00486229,0.0597635,-0.00505265,0.0587656,-0.00509796,0.0579996,-0.00511417,0.0576848,-0.00509038,0.0552649,-0.00483973,0.0537622,-0.00445101,0.0518799,-0.00361257,0.0501727,-0.00225746,0.0494193,-0.00140094,35,B02,2
0.131332,-0.0536227,0.110105,-0.0416486,0.101233,-0.0343296,0.0931771,-0.0263989,0.0877724,-0.0207963,0.0856459,-0.0186575,0.0802397,-0.0135286,0.0777303,-0.0113416,0.0750925,-0.00921015,0.073073,-0.00775128,0.0722185,-0.00720111,0.069831,-0.00597469,0.0685587,-0.00552219,0.0670018,-0.00509105,0.0656567,-0.00484041,0.065035,-0.00476581,0.0647469,-0.00474801,0.0629706,-0.00470333,0.0618947,-0.00479121,0.0597536,-0.00499618,0.0587956,-0.00505021,0.0580391,-0.00507775,0.0576808,-0.00505634,0.0552926,-0.00481501,0.0538033,-0.00441943,0.0519253,-0.00359009,0.0502231,-0.00225405,0.0494532,-0.00140867,40,B02,2
0.130387,-0.0541947,0.10912,-0.041684,0.100327,-0.034175,0.0923978,-0.0261332,0.0871204,-0.0205174,0.0850331,-0.0183732,0.0797647,-0.0132655,0.0773129,-0.0110837,0.074758,-0.00896565,0.0728092,-0.0075264,0.0719806,-0.00699537,0.0696889,-0.00578307,0.0684698,-0.00534725,0.0669986,-0.00499603,0.065657,-0.00473957,0.0650479,-0.00465695,0.0647835,-0.00466052,0.0630489,-0.00460003,0.0619405,-0.00475255,0.0598382,-0.00496806,0.0588741,-0.00503643,0.0580821,-0.00504571,0.0577348,-0.00504603,0.0553523,-0.00480189,0.0538695,-0.00445619,0.0519963,-0.00360334,0.0502603,-0.00226387,0.0495247,-0.00142141,45,B02,2
